"","Site1","Site2","Treatment","Block","PointID","Observer","Date","Year1","Year2","TimeofSurvey","Noise","Sky","Wind","Species","Time1","Time2","Time3","Time4","Time5","Distance","Sex","Detection"
"3293","BM","BM2","CtlRw","ROW2","B","MH","5/8/2018",2018,1,721,1,0,1,"DOWO",0,0,1,0,0,"75-100","U","C"
"3294","BM","BM2","CtlRw","ROW2","B","MH","5/8/2018",2018,1,721,1,0,1,"EAWP",0,0,0,0,1,">100","M","S"
"3295","LW","LW1","CtlRw","ROW1","A","MH","5/9/2018",2018,1,610,1,0,1,"WOTH",1,1,1,1,1,"50-75","M","S"
"3296","LW","LW1","CtlRw","ROW1","A","MH","5/9/2018",2018,1,610,1,0,1,"BAWW",1,1,1,0,0,">100","M","S"
"3297","LW","LW1","CtlRw","ROW1","A","MH","5/9/2018",2018,1,610,1,0,1,"WOTH",1,1,1,1,1,">100","M","S"
"3298","LW","LW1","CtlRw","ROW1","A","MH","5/9/2018",2018,1,610,1,0,1,"CERW",1,1,0,1,1,">100","M","S"
"3299","LW","LW1","CtlRw","ROW1","A","MH","5/9/2018",2018,1,610,1,0,1,"BAWW",1,1,0,0,1,"75-100","M","S"
"3300","LW","LW1","CtlRw","ROW1","A","MH","5/9/2018",2018,1,610,1,0,1,"NOCA",1,1,0,0,0,"75-100","U","S"
"3301","LW","LW1","CtlRw","ROW1","A","MH","5/9/2018",2018,1,610,1,0,1,"BWWA",0,0,1,0,0,"75-100","M","S"
"3302","LW","LW1","CtlRw","ROW1","A","MH","5/9/2018",2018,1,610,1,0,1,"BWWA",0,0,1,0,0,">100","M","S"
"3303","LW","LW1","CtlRw","ROW1","A","MH","5/9/2018",2018,1,610,1,0,1,"FISP",0,0,0,1,0,">100","M","S"
"3304","LW","LW1","CtlRw","ROW1","A","MH","5/9/2018",2018,1,610,1,0,1,"INBU",0,0,0,1,1,"75-100","M","S"
"3305","LW","LW1","CtlRw","ROW1","A","MH","5/9/2018",2018,1,610,1,0,1,"INBU",0,0,0,1,1,"75-100","M","S"
"3306","LW","LW1","CtlRw","ROW1","A","MH","5/9/2018",2018,1,610,1,0,1,"TUTI",0,0,0,1,0,"50-75","M","S"
"3307","LW","LW1","CtlRw","ROW1","A","MH","5/9/2018",2018,1,610,1,0,1,"PIWO",0,0,0,1,1,">100","U","C"
"3308","LW","LW1","CtlRw","ROW1","A","MH","5/9/2018",2018,1,610,1,0,1,"CERW",0,0,0,0,1,">100","M","S"
"3309","LW","LW1","CtlRw","ROW1","A","MH","5/9/2018",2018,1,610,1,0,1,"EAWP",0,0,0,0,1,">100","M","S"
"3310","LW","LW1","CtlRw","ROW1","A","MH","5/9/2018",2018,1,610,1,0,1,"HAWO",0,0,0,0,1,"50-75","U","V"
"3311","LW","LW1","CtlRw","ROW1","B","MH","5/9/2018",2018,1,627,1,0,1,"EATO",1,0,0,0,0,"50-75","U","C"
"3312","LW","LW1","CtlRw","ROW1","B","MH","5/9/2018",2018,1,627,1,0,1,"FISP",1,1,1,1,1,">100","M","S"
"3313","LW","LW1","CtlRw","ROW1","B","MH","5/9/2018",2018,1,627,1,0,1,"BLBW",1,1,0,0,0,"75-100","M","S"
"3314","LW","LW1","CtlRw","ROW1","B","MH","5/9/2018",2018,1,627,1,0,1,"FISP",1,1,0,0,0,">100","M","S"
"3315","LW","LW1","CtlRw","ROW1","B","MH","5/9/2018",2018,1,627,1,0,1,"WOTH",1,0,0,1,0,">100","M","S"
"3316","LW","LW1","CtlRw","ROW1","B","MH","5/9/2018",2018,1,627,1,0,1,"SCTA",1,1,0,0,1,"75-100","M","S"
"3317","LW","LW1","CtlRw","ROW1","B","MH","5/9/2018",2018,1,627,1,0,1,"SCTA",1,1,1,1,0,"50-75","M","S"
"3318","LW","LW1","CtlRw","ROW1","B","MH","5/9/2018",2018,1,627,1,0,1,"WOTH",0,1,1,1,1,">100","M","S"
"3319","LW","LW1","CtlRw","ROW1","B","MH","5/9/2018",2018,1,627,1,0,1,"NOFL",0,1,0,0,1,">100","U","C"
"3320","LW","LW1","CtlRw","ROW1","B","MH","5/9/2018",2018,1,627,1,0,1,"FISP",0,1,1,0,0,">100","M","S"
"3321","LW","LW1","CtlRw","ROW1","B","MH","5/9/2018",2018,1,627,1,0,1,"INBU",0,1,0,1,0,">100","M","S"
"3322","LW","LW1","CtlRw","ROW1","B","MH","5/9/2018",2018,1,627,1,0,1,"INBU",0,0,1,0,0,">100","M","S"
"3323","LW","LW1","CtlRw","ROW1","B","MH","5/9/2018",2018,1,627,1,0,1,"AMCR",0,0,1,0,0,">100","M","S"
"3324","LW","LW1","CtlRw","ROW1","B","MH","5/9/2018",2018,1,627,1,0,1,"TUTI",0,0,0,0,1,">100","M","S"
"3325","LW","LW1","CtlRw","ROW1","B","MH","5/9/2018",2018,1,627,1,0,1,"BWWA",0,0,0,0,1,"75-100","M","S"
"3326","LW","LW1","CtlRw","ROW1","B","MH","5/9/2018",2018,1,627,1,0,1,"COYE",0,0,0,0,1,"50-75","M","S"
"3327","LW","LW1","5060","ROW1","A","MH","5/9/2018",2018,1,656,1,0,1,"WEVI",1,1,1,1,1,"0-25","M","S"
"3328","LW","LW1","5060","ROW1","A","MH","5/9/2018",2018,1,656,1,0,1,"WEVI",1,1,1,0,0,"50-75","M","S"
"3329","LW","LW1","5060","ROW1","A","MH","5/9/2018",2018,1,656,1,0,1,"BWWA",1,1,1,0,0,"50-75","M","S"
"3330","LW","LW1","5060","ROW1","A","MH","5/9/2018",2018,1,656,1,0,1,"BHVI",1,1,0,0,0,"50-75","M","S"
"3331","LW","LW1","5060","ROW1","A","MH","5/9/2018",2018,1,656,1,0,1,"BWWA",1,0,0,0,0,"75-100","M","S"
"3332","LW","LW1","5060","ROW1","A","MH","5/9/2018",2018,1,656,1,0,1,"CERW",0,1,0,1,0,">100","M","S"
"3333","LW","LW1","5060","ROW1","A","MH","5/9/2018",2018,1,656,1,0,1,"NOFL",0,1,1,0,0,">100","U","C"
"3334","LW","LW1","5060","ROW1","A","MH","5/9/2018",2018,1,656,1,0,1,"NOCA",0,0,1,1,0,">100","U","S"
"3335","LW","LW1","5060","ROW1","A","MH","5/9/2018",2018,1,656,1,0,1,"INBU",0,0,0,1,0,">100","M","S"
"3336","LW","LW1","5060","ROW1","A","MH","5/9/2018",2018,1,656,1,0,1,"WOTH",0,0,0,1,1,">100","M","S"
"3337","LW","LW1","5060","ROW1","A","MH","5/9/2018",2018,1,656,1,0,1,"RBWO",0,0,0,1,0,">100","U","C"
"3338","LW","LW1","5060","ROW1","A","MH","5/9/2018",2018,1,656,1,0,1,"DOWO",0,0,0,0,1,"75-100","U","V"
"3339","BM","BM2","CtlRw","ROW2","A","JJ","5/8/2018",2018,1,723,1,1,2,"OVEN",0,0,1,1,1,"0-25","U","C/V"
"3340","BM","BM2","CtlRw","ROW2","A","JJ","5/8/2018",2018,1,723,1,1,2,"OVEN",0,0,1,1,1,"0-25","U","C/V"
"3341","BM","BM2","15060","ROW2","B","JJ","5/8/2018",2018,1,654,1,0,2,"HOWA",1,0,0,0,0,"0-25","M","S"
"3342","BM","BM2","15060","ROW2","B","JJ","5/8/2018",2018,1,654,1,0,2,"EAWP",1,1,1,1,0,"75-100","M","S"
"3343","BM","BM2","15060","ROW2","B","JJ","5/8/2018",2018,1,654,1,0,2,"REVI",1,1,1,1,1,"50-75","M","S"
"3344","BM","BM2","15060","ROW2","B","JJ","5/8/2018",2018,1,654,1,0,2,"TUTI",1,1,1,1,0,"50-75","M","S"
"3345","BM","BM2","15060","ROW2","B","JJ","5/8/2018",2018,1,654,1,0,2,"REVI",1,1,1,1,1,"75-100","M","S"
"3346","BM","BM2","15060","ROW2","B","JJ","5/8/2018",2018,1,654,1,0,2,"RBWO",1,0,0,0,0,">100","U","C"
"3347","BM","BM2","15060","ROW2","B","JJ","5/8/2018",2018,1,654,1,0,2,"OVEN",1,1,1,1,1,"50-75","M","S/C"
"3348","BM","BM2","15060","ROW2","B","JJ","5/8/2018",2018,1,654,1,0,2,"OVEN",1,0,1,0,1,"75-100","M","S"
"3349","BM","BM2","15060","ROW2","B","JJ","5/8/2018",2018,1,654,1,0,2,"MODO",1,0,0,0,0,">100","U","C"
"3350","BM","BM2","15060","ROW2","B","JJ","5/8/2018",2018,1,654,1,0,2,"OVEN",1,0,0,0,1,">100","M","S"
"3351","BM","BM2","15060","ROW2","B","JJ","5/8/2018",2018,1,654,1,0,2,"WOTH",0,1,1,0,0,"75-100","U","C"
"3352","BM","BM2","15060","ROW2","B","JJ","5/8/2018",2018,1,654,1,0,2,"BAWW",0,1,0,0,0,"75-100","M","S"
"3353","BM","BM2","15060","ROW2","B","JJ","5/8/2018",2018,1,654,1,0,2,"PIWO",0,1,0,0,1,">100","U","C"
"3354","BM","BM2","15060","ROW2","B","JJ","5/8/2018",2018,1,654,1,0,2,"WBNU",0,1,0,1,1,"75-100","M","S"
"3355","BM","BM2","15060","ROW2","B","JJ","5/8/2018",2018,1,654,1,0,2,"OVEN",0,0,1,0,1,"75-100","M","S"
"3356","BM","BM2","15060","ROW2","B","JJ","5/8/2018",2018,1,654,1,0,2,"BHCO",0,0,1,0,0,"75-100","U","C"
"3357","BM","BM2","15060","ROW2","B","JJ","5/8/2018",2018,1,654,1,0,2,"SCTA",0,0,1,0,0,"50-75","M","S"
"3358","BM","BM2","15060","ROW2","B","JJ","5/8/2018",2018,1,654,1,0,2,"REVI",0,0,1,1,1,">100","M","S"
"3359","BM","BM2","15060","ROW2","B","JJ","5/8/2018",2018,1,654,1,0,2,"TUTI",0,0,0,1,0,">100","M","S"
"3360","BM","BM2","15060","ROW2","B","JJ","5/8/2018",2018,1,654,1,0,2,"AMCR",0,0,0,1,0,">100","U","C"
"3361","BM","BM2","15060","ROW2","B","JJ","5/8/2018",2018,1,654,1,0,2,"AMCR",0,0,0,1,0,">100","U","C"
"3362","BM","BM2","15060","ROW2","B","JJ","5/8/2018",2018,1,654,1,0,2,"AMGO",0,0,0,1,0,"25-50","M","S/C"
"3363","BM","BM2","15060","ROW2","B","JJ","5/8/2018",2018,1,654,1,0,2,"AMGO",0,0,0,1,0,"25-50","M","S/C"
"3364","BM","BM2","15060","ROW2","B","JJ","5/8/2018",2018,1,654,1,0,2,"BHVI",0,0,0,0,1,"25-50","M","S/C"
"3365","BM","BM2","15060","ROW2","B","JJ","5/8/2018",2018,1,654,1,0,2,"SCTA",0,0,0,0,1,"75-100","U","C"
"3366","BM","BM2","15060","ROW2","B","JJ","5/8/2018",2018,1,654,1,0,2,"MODO",0,0,0,0,1,">100","U","C"
"3367","BM","BM2","15020","ROW2","A","JJ","5/8/2018",2018,1,750,1,0,2,"EATO",1,1,0,0,0,"75-100","M","S"
"3368","BM","BM2","15020","ROW2","A","JJ","5/8/2018",2018,1,750,1,0,2,"MAWA",1,0,0,0,0,"50-75","M","S"
"3369","BM","BM2","15020","ROW2","A","JJ","5/8/2018",2018,1,750,1,0,2,"REVI",1,0,1,0,1,"25-50","M","S"
"3370","BM","BM2","15020","ROW2","A","JJ","5/8/2018",2018,1,750,1,0,2,"BTNW",1,1,1,1,0,"75-100","M","S"
"3371","BM","BM2","15020","ROW2","A","JJ","5/8/2018",2018,1,750,1,0,2,"BTNW",1,0,1,1,0,">100","M","S"
"3372","BM","BM2","15020","ROW2","A","JJ","5/8/2018",2018,1,750,1,0,2,"HOWA",1,0,1,1,1,"50-75","M","S"
"3373","BM","BM2","15020","ROW2","A","JJ","5/8/2018",2018,1,750,1,0,2,"OVEN",1,0,1,0,0,"50-75","M","S"
"3374","BM","BM2","15020","ROW2","A","JJ","5/8/2018",2018,1,750,1,0,2,"HOWA",1,1,0,1,1,"25-50","M","S"
"3375","BM","BM2","15020","ROW2","A","JJ","5/8/2018",2018,1,750,1,0,2,"OVEN",1,0,1,0,0,"75-100","M","S"
"3376","BM","BM2","15020","ROW2","A","JJ","5/8/2018",2018,1,750,1,0,2,"HOWA",1,1,0,1,1,"75-100","M","S"
"3377","BM","BM2","15020","ROW2","A","JJ","5/8/2018",2018,1,750,1,0,2,"BAWW",1,1,1,1,1,"75-100","M","S"
"3378","BM","BM2","15020","ROW2","A","JJ","5/8/2018",2018,1,750,1,0,2,"MODO",0,1,1,1,0,">100","U","C"
"3379","BM","BM2","15020","ROW2","A","JJ","5/8/2018",2018,1,750,1,0,2,"OVEN",0,1,1,0,0,"75-100","M","S"
"3380","BM","BM2","15020","ROW2","A","JJ","5/8/2018",2018,1,750,1,0,2,"EAWP",0,1,1,0,0,"75-100","M","S"
"3381","BM","BM2","15020","ROW2","A","JJ","5/8/2018",2018,1,750,1,0,2,"REVI",0,1,0,0,0,"75-100","M","S"
"3382","BM","BM2","15020","ROW2","A","JJ","5/8/2018",2018,1,750,1,0,2,"OVEN",0,1,0,0,0,"75-100","M","S"
"3383","BM","BM2","15020","ROW2","A","JJ","5/8/2018",2018,1,750,1,0,2,"HOWA",0,1,0,1,1,"25-50","M","S"
"3384","BM","BM2","15020","ROW2","A","JJ","5/8/2018",2018,1,750,1,0,2,"SCTA",0,0,1,1,1,"50-75","M","S"
"3385","BM","BM2","15020","ROW2","A","JJ","5/8/2018",2018,1,750,1,0,2,"EATO",0,0,1,0,1,"75-100","U","C"
"3386","BM","BM2","15020","ROW2","A","JJ","5/8/2018",2018,1,750,1,0,2,"BAWW",0,0,1,1,1,"50-75","M","S"
"3387","BM","BM2","15020","ROW2","A","JJ","5/8/2018",2018,1,750,1,0,2,"TUTI",0,0,0,1,1,"75-100","M","S"
"3388","BM","BM2","15020","ROW2","A","JJ","5/8/2018",2018,1,750,1,0,2,"HOWA",0,0,0,1,1,">100","M","S"
"3389","BM","BM2","15020","ROW2","A","JJ","5/8/2018",2018,1,750,1,0,2,"NOPA",0,0,0,1,0,"75-100","M","S"
"3390","BM","BM2","15020","ROW2","A","JJ","5/8/2018",2018,1,750,1,0,2,"EAWP",0,0,0,1,0,">100","M","S"
"3391","BM","BM2","15020","ROW2","A","JJ","5/8/2018",2018,1,750,1,0,2,"RBWO",0,0,0,1,0,">100","U","C"
"3392","BM","BM2","15020","ROW2","A","JJ","5/8/2018",2018,1,750,1,0,2,"YBCU",0,0,0,0,1,">100","U","C"
"3393","BM","BM2","15020","ROW2","A","JJ","5/8/2018",2018,1,750,1,0,2,"YBCU",0,0,0,0,1,">100","U","C"
"3394","BM","BM2","15020","ROW2","A","JJ","5/8/2018",2018,1,750,1,0,2,"BLJA",0,0,0,0,1,"75-100","U","C"
"3395","BM","BM2","15020","ROW2","A","JJ","5/8/2018",2018,1,750,1,0,2,"PIWO",0,0,0,0,1,">100","U","C"
"3396","LW","LW1","5060","ROW1","B","MH","5/9/2018",2018,1,715,1,0,1,"COYE",1,1,0,0,0,"50-75","M","S"
"3397","LW","LW1","5060","ROW1","B","MH","5/9/2018",2018,1,715,1,0,1,"INBU",1,1,0,0,0,">100","M","S"
"3398","LW","LW1","5060","ROW1","B","MH","5/9/2018",2018,1,715,1,0,1,"EATO",1,1,1,0,1,"75-100","M","S"
"3399","LW","LW1","5060","ROW1","B","MH","5/9/2018",2018,1,715,1,0,1,"INBU",1,1,0,0,0,">100","M","S"
"3400","LW","LW1","5060","ROW1","B","MH","5/9/2018",2018,1,715,1,0,1,"RBWO",0,1,0,0,0,"75-100","U","C"
"3401","LW","LW1","5060","ROW1","B","MH","5/9/2018",2018,1,715,1,0,1,"CERW",0,1,0,0,0,">100","M","S"
"3402","LW","LW1","5060","ROW1","B","MH","5/9/2018",2018,1,715,1,0,1,"EATO",0,1,0,0,0,"75-100","M","S"
"3403","LW","LW1","5060","ROW1","B","MH","5/9/2018",2018,1,715,1,0,1,"WOTH",0,1,0,1,1,">100","M","S"
"3404","LW","LW1","5060","ROW1","B","MH","5/9/2018",2018,1,715,1,0,1,"WOTH",0,1,0,1,1,">100","M","S"
"3405","LW","LW1","5060","ROW1","B","MH","5/9/2018",2018,1,715,1,0,1,"WOTH",0,1,0,0,0,">100","M","S"
"3406","LW","LW1","5060","ROW1","B","MH","5/9/2018",2018,1,715,1,0,1,"OVEN",0,0,1,0,0,">100","M","S"
"3407","LW","LW1","5060","ROW1","B","MH","5/9/2018",2018,1,715,1,0,1,"EATO",0,0,1,0,0,"50-75","M","S"
"3408","LW","LW1","5060","ROW1","B","MH","5/9/2018",2018,1,715,1,0,1,"NOFL",0,0,0,1,1,">100","U","C"
"3409","LW","LW1","5060","ROW1","B","MH","5/9/2018",2018,1,715,1,0,1,"NOFL",0,0,0,1,0,">100","U","C"
"3410","LW","LW1","5060","ROW1","B","MH","5/9/2018",2018,1,715,1,0,1,"RBWO",0,0,0,0,1,">100","U","C"
"3411","LW","LW1","5060","ROW1","B","MH","5/9/2018",2018,1,715,1,0,1,"NOCA",0,0,0,0,1,"75-100","U","S"
"3412","LW","LW1","5060","ROW1","B","MH","5/9/2018",2018,1,715,1,0,1,"NOCA",0,0,0,0,1,"75-100","U","S"
"3413","LW","LW2","5060","ROW2","A","MH","5/9/2018",2018,1,747,0,0,1,"WOTH",1,0,0,0,1,">100","M","S"
"3414","LW","LW2","5060","ROW2","A","MH","5/9/2018",2018,1,747,0,0,1,"DEJU",1,0,0,0,0,"25-50","U","C"
"3415","LW","LW2","5060","ROW2","A","MH","5/9/2018",2018,1,747,0,0,1,"AMRO",1,0,1,0,1,"50-75","U","C"
"3416","LW","LW2","5060","ROW2","A","MH","5/9/2018",2018,1,747,0,0,1,"TUTI",1,0,0,0,0,">100","M","S"
"3417","LW","LW2","5060","ROW2","A","MH","5/9/2018",2018,1,747,0,0,1,"WOTH",0,1,1,0,0,">100","M","S"
"3418","LW","LW2","5060","ROW2","A","MH","5/9/2018",2018,1,747,0,0,1,"FISP",0,1,1,1,1,">100","M","S"
"3419","LW","LW2","5060","ROW2","A","MH","5/9/2018",2018,1,747,0,0,1,"SCTA",0,1,0,1,0,">100","M","S"
"3420","LW","LW2","5060","ROW2","A","MH","5/9/2018",2018,1,747,0,0,1,"FISP",0,1,1,0,1,"50-75","M","S"
"3421","LW","LW2","5060","ROW2","A","MH","5/9/2018",2018,1,747,0,0,1,"INBU",1,0,1,1,1,"50-75","M","S"
"3422","LW","LW2","5060","ROW2","A","MH","5/9/2018",2018,1,747,0,0,1,"NOCA",0,1,1,0,1,">100","U","S"
"3423","LW","LW2","5060","ROW2","A","MH","5/9/2018",2018,1,747,0,0,1,"NOCA",0,1,1,0,0,">100","U","S"
"3424","LW","LW2","5060","ROW2","A","MH","5/9/2018",2018,1,747,0,0,1,"BLJA",0,0,1,0,0,">100","U","C"
"3425","LW","LW2","5060","ROW2","A","MH","5/9/2018",2018,1,747,0,0,1,"FISP",0,0,1,0,0,">100","M","S"
"3426","LW","LW2","5060","ROW2","A","MH","5/9/2018",2018,1,747,0,0,1,"WBNU",0,0,1,1,1,"25-50","U","V"
"3427","LW","LW2","5060","ROW2","A","MH","5/9/2018",2018,1,747,0,0,1,"NOFL",0,0,0,1,0,">100","U","C"
"3428","LW","LW2","5060","ROW2","A","MH","5/9/2018",2018,1,747,0,0,1,"EATO",0,0,0,1,1,"75-100","U","C"
"3429","LW","LW2","5060","ROW2","A","MH","5/9/2018",2018,1,747,0,0,1,"COYE",0,0,0,0,1,"50-75","F","V"
"3430","LW","LW2","5060","ROW2","B","MH","5/9/2018",2018,1,805,0,0,1,"BWWA",1,1,0,0,0,"50-75","M","S"
"3431","LW","LW2","5060","ROW2","B","MH","5/9/2018",2018,1,805,0,0,1,"FISP",1,0,1,1,1,">100","M","S"
"3432","LW","LW2","5060","ROW2","B","MH","5/9/2018",2018,1,805,0,0,1,"WOTH",1,1,0,0,0,">100","M","S"
"3433","LW","LW2","5060","ROW2","B","MH","5/9/2018",2018,1,805,0,0,1,"INBU",1,1,0,1,1,"75-100","M","S"
"3434","LW","LW2","5060","ROW2","B","MH","5/9/2018",2018,1,805,0,0,1,"WOTH",1,1,0,0,0,">100","M","S"
"3435","LW","LW2","5060","ROW2","B","MH","5/9/2018",2018,1,805,0,0,1,"NOFL",1,0,0,0,0,">100","U","C"
"3436","LW","LW2","5060","ROW2","B","MH","5/9/2018",2018,1,805,0,0,1,"AMRE",1,1,0,0,0,"75-100","M","S"
"3437","LW","LW2","5060","ROW2","B","MH","5/9/2018",2018,1,805,0,0,1,"RBWO",0,1,0,0,1,">100","U","C"
"3438","LW","LW2","5060","ROW2","B","MH","5/9/2018",2018,1,805,0,0,1,"TUTI",0,1,0,0,0,">100","M","S"
"3439","LW","LW2","5060","ROW2","B","MH","5/9/2018",2018,1,805,0,0,1,"INBU",0,1,0,0,0,"75-100","M","S"
"3440","LW","LW2","5060","ROW2","B","MH","5/9/2018",2018,1,805,0,0,1,"FISP",0,1,1,1,0,">100","M","S"
"3441","LW","LW2","5060","ROW2","B","MH","5/9/2018",2018,1,805,0,0,1,"RBWO",0,0,1,0,0,">100","U","C"
"3442","LW","LW2","5060","ROW2","B","MH","5/9/2018",2018,1,805,0,0,1,"WOTH",0,0,0,1,0,">100","M","S"
"3443","LW","LW2","5060","ROW2","B","MH","5/9/2018",2018,1,805,0,0,1,"HOWA",0,0,0,1,0,"75-100","M","S"
"3444","LW","LW2","5060","ROW2","B","MH","5/9/2018",2018,1,805,0,0,1,"SCTA",0,0,0,0,1,"75-100","M","S"
"3445","LW","LW2","5060","ROW2","B","MH","5/9/2018",2018,1,805,0,0,1,"INBU",0,0,0,0,1,">100","M","S"
"3446","LW","LW2","5060","ROW2","B","MH","5/9/2018",2018,1,805,0,0,1,"SCTA",0,0,0,0,1,">100","M","S"
"3447","LW","LW2","15060","ROW2","B","MH","5/9/2018",2018,1,834,0,0,1,"WBNU",1,0,0,0,0,">100","U","C"
"3448","LW","LW2","15060","ROW2","B","MH","5/9/2018",2018,1,834,0,0,1,"INBU",1,1,0,0,0,"75-100","M","S"
"3449","LW","LW2","15060","ROW2","B","MH","5/9/2018",2018,1,834,0,0,1,"INBU",1,1,1,1,1,"75-100","M","S"
"3450","LW","LW2","15060","ROW2","B","MH","5/9/2018",2018,1,834,0,0,1,"SCTA",1,0,0,0,0,">100","U","C"
"3451","LW","LW2","15060","ROW2","B","MH","5/9/2018",2018,1,834,0,0,1,"RBWO",1,0,0,0,0,">100","U","C"
"3452","LW","LW2","15060","ROW2","B","MH","5/9/2018",2018,1,834,0,0,1,"SCTA",1,0,0,0,0,">100","U","C"
"3453","LW","LW2","15060","ROW2","B","MH","5/9/2018",2018,1,834,0,0,1,"BTNW",1,1,1,0,0,"75-100","M","S"
"3454","LW","LW2","15060","ROW2","B","MH","5/9/2018",2018,1,834,0,0,1,"BAWW",1,0,1,1,0,">100","M","S"
"3455","LW","LW2","15060","ROW2","B","MH","5/9/2018",2018,1,834,0,0,1,"WBNU",0,1,0,0,0,">100","U","C"
"3456","LW","LW2","15060","ROW2","B","MH","5/9/2018",2018,1,834,0,0,1,"WOTH",0,1,1,1,0,">100","M","S"
"3457","LW","LW2","15060","ROW2","B","MH","5/9/2018",2018,1,834,0,0,1,"COYE",0,1,1,1,1,"75-100","M","S"
"3458","LW","LW2","15060","ROW2","B","MH","5/9/2018",2018,1,834,0,0,1,"HOWA",0,0,1,0,0,">100","M","S"
"3459","LW","LW2","15060","ROW2","B","MH","5/9/2018",2018,1,834,0,0,1,"NOFL",0,0,0,0,1,">100","U","C"
"3460","LW","LW2","15060","ROW2","B","MH","5/9/2018",2018,1,834,0,0,1,"SCTA",0,0,0,0,1,">100","U","C"
"3461","LW","LW2","15060","ROW2","B","MH","5/9/2018",2018,1,834,0,0,1,"HOWA",0,0,0,0,1,"25-50","M","V"
"3462","LW","LW2","15060","ROW2","B","MH","5/9/2018",2018,1,834,0,0,1,"INBU",0,0,0,0,1,">100","M","S"
"3463","LW","LW2","15060","ROW2","B","MH","5/9/2018",2018,1,834,0,0,1,"NOCA",0,0,0,0,1,">100","U","S"
"3464","LW","LW2","5020","ROW2","B","MH","5/9/2018",2018,1,901,1,0,2,"FISP",1,0,0,0,0,"75-100","M","S"
"3465","LW","LW2","5020","ROW2","B","MH","5/9/2018",2018,1,901,1,0,2,"BAWW",1,0,0,0,0,"75-100","M","S"
"3466","LW","LW2","5020","ROW2","B","MH","5/9/2018",2018,1,901,1,0,2,"EAWP",1,1,1,0,1,">100","M","S"
"3467","LW","LW2","5020","ROW2","B","MH","5/9/2018",2018,1,901,1,0,2,"FISP",1,0,0,0,0,"75-100","M","S"
"3468","LW","LW2","5020","ROW2","B","MH","5/9/2018",2018,1,901,1,0,2,"TUTI",1,0,0,0,0,">100","M","S"
"3469","LW","LW2","5020","ROW2","B","MH","5/9/2018",2018,1,901,1,0,2,"HOWA",1,1,1,0,0,"75-100","M","S"
"3470","LW","LW2","5020","ROW2","B","MH","5/9/2018",2018,1,901,1,0,2,"BAWW",0,1,1,1,1,"75-100","M","S"
"3471","LW","LW2","5020","ROW2","B","MH","5/9/2018",2018,1,901,1,0,2,"BAWW",0,1,1,1,1,"75-100","M","S"
"3472","LW","LW2","5020","ROW2","B","MH","5/9/2018",2018,1,901,1,0,2,"SCTA",0,0,1,0,0,">100","U","C"
"3473","LW","LW2","5020","ROW2","B","MH","5/9/2018",2018,1,901,1,0,2,"FISP",0,0,1,1,0,">100","M","S"
"3474","LW","LW2","5020","ROW2","B","MH","5/9/2018",2018,1,901,1,0,2,"TUTI",0,0,1,0,0,">100","U","C"
"3475","LW","LW2","5020","ROW2","B","MH","5/9/2018",2018,1,901,1,0,2,"INBU",0,0,1,0,1,"50-75","M","S"
"3476","LW","LW2","5020","ROW2","B","MH","5/9/2018",2018,1,901,1,0,2,"BAWW",0,0,1,1,0,">100","M","S"
"3477","LW","LW2","5020","ROW2","B","MH","5/9/2018",2018,1,901,1,0,2,"INBU",0,0,0,0,1,"75-100","M","S"
"3478","LW","LW2","10060","ROW2","A","MH","5/9/2018",2018,1,931,0,0,1,"RBWO",1,1,0,1,0,">100","U","C"
"3479","LW","LW2","10060","ROW2","A","MH","5/9/2018",2018,1,931,0,0,1,"WOTH",1,0,1,1,1,">100","M","S"
"3480","LW","LW2","10060","ROW2","A","MH","5/9/2018",2018,1,931,0,0,1,"SCTA",1,1,0,1,0,"50-75","M","S"
"3481","LW","LW2","10060","ROW2","A","MH","5/9/2018",2018,1,931,0,0,1,"NOCA",1,1,1,0,0,"75-100","U","S"
"3482","LW","LW2","10060","ROW2","A","MH","5/9/2018",2018,1,931,0,0,1,"NOCA",1,1,1,1,0,">100","U","S"
"3483","LW","LW2","10060","ROW2","A","MH","5/9/2018",2018,1,931,0,0,1,"EATO",0,1,1,0,0,"25-50","M","S"
"3484","LW","LW2","10060","ROW2","A","MH","5/9/2018",2018,1,931,0,0,1,"SCTA",0,1,1,1,1,">100","M","S"
"3485","LW","LW2","10060","ROW2","A","MH","5/9/2018",2018,1,931,0,0,1,"EATO",0,0,1,0,1,">100","M","S"
"3486","LW","LW2","10060","ROW2","A","MH","5/9/2018",2018,1,931,0,0,1,"EAWP",0,0,0,1,0,">100","M","S"
"3487","LW","LW2","10060","ROW2","A","MH","5/9/2018",2018,1,931,0,0,1,"LEFL",0,0,0,1,0,"25-50","M","S"
"3488","LW","LW2","10060","ROW2","A","MH","5/9/2018",2018,1,931,0,0,1,"INBU",0,0,0,1,1,">100","M","S"
"3489","LW","LW1","5020","ROW1","A","JJ","5/9/2018",2018,1,620,1,0,1,"EAWP",1,1,1,0,0,">100","M","S"
"3490","LW","LW1","5020","ROW1","A","JJ","5/9/2018",2018,1,620,1,0,1,"REVI",1,1,0,0,0,"25-50","M","S"
"3491","LW","LW1","5020","ROW1","A","JJ","5/9/2018",2018,1,620,1,0,1,"WOTH",1,1,0,0,0,">100","M","S"
